Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,DefensiveAwareness
0.5,0.6285714285714286,0.6666666666666667,0.736842105263158,0.58,0.6730769230769232,0.7,0.8548387096774194,0.8507462686567164,0.6666666666666667,0.6617647058823528,0.7083333333333334,0.9661016949152542,0.9655172413793104,0.8571428571428571,0.553191489361702,0.7173913043478262,0.8307692307692308,0.888888888888889,0.9,0.796875,0.7727272727272727,0.7499999999999999,0.6301369863013698,0.7796610169491526,0.6451612903225806,0.696969696969697,0.37037037037037046,0.32367149758454117,0.7384615384615386,0.6184210526315789,0.6153846153846154,0.6666666666666667,0.6923076923076923,0.9230769230769231,0.5333333333333332,0.7222222222222222
0.4285714285714288,0.8285714285714287,0.894736842105263,0.5614035087719298,0.7200000000000001,0.8653846153846155,0.4833333333333333,0.8870967741935484,0.9253731343283582,0.8472222222222223,0.7205882352941178,0.8749999999999999,0.711864406779661,0.7586206896551725,0.6122448979591836,0.6595744680851063,0.8260869565217392,0.8153846153846155,0.6825396825396824,0.68,0.8125,0.7424242424242424,0.7321428571428571,0.7534246575342465,0.7457627118644067,0.7258064516129031,0.48484848484848486,0.5925925925925926,0.32367149758454117,0.8923076923076924,0.7236842105263157,0.38461538461538464,0.6666666666666667,0.23076923076923084,0.7692307692307692,0.5333333333333332,0.9074074074074073
0.75,0.6285714285714286,0.7017543859649122,0.7017543859649122,0.7799999999999999,0.9038461538461539,0.6833333333333333,0.9354838709677419,0.6865671641791045,0.3333333333333333,0.7205882352941178,0.8541666666666666,0.7288135593220338,0.7931034482758622,0.7551020408163264,0.7659574468085106,0.30434782608695654,0.7538461538461539,0.8571428571428571,0.84,0.6875,0.6515151515151516,0.7857142857142857,0.7671232876712328,0.9152542372881355,0.7741935483870969,0.5303030303030304,0.6666666666666667,0.32367149758454117,0.8923076923076924,0.8289473684210527,0.6923076923076923,0.75,0.7692307692307694,0.7692307692307692,0.6000000000000001,0.9259259259259259
0.4285714285714288,0.2857142857142858,0.6842105263157896,0.9298245614035088,0.5399999999999999,0.6730769230769232,0.8333333333333334,0.9193548387096774,0.8656716417910448,0.8194444444444444,0.4852941176470588,0.8333333333333334,0.7966101694915254,0.8448275862068967,0.7959183673469387,0.6808510638297871,0.7173913043478262,0.8461538461538461,0.6507936507936508,0.66,0.546875,0.8636363636363638,0.8035714285714285,0.6712328767123288,0.8813559322033898,0.8387096774193549,0.7424242424242424,0.6481481481481481,0.32367149758454117,0.7230769230769231,0.631578947368421,0.7692307692307692,0.9166666666666667,0.23076923076923084,0.23076923076923078,0.39999999999999997,0.7407407407407406
0.39285714285714324,0.3142857142857143,0.8070175438596492,0.6666666666666666,0.5199999999999999,0.8076923076923078,0.6833333333333333,0.8548387096774194,0.9253731343283582,0.5694444444444444,0.7794117647058825,0.8124999999999999,0.7627118644067795,0.7241379310344828,0.6326530612244897,0.6382978723404256,0.5434782608695652,0.9538461538461539,0.634920634920635,0.86,0.609375,0.7727272727272727,0.7678571428571427,0.7123287671232876,0.8813559322033898,0.7096774193548386,0.6515151515151516,0.5555555555555556,0.32367149758454117,0.7692307692307693,0.7763157894736841,0.5384615384615385,0.6666666666666667,0.6153846153846154,0.4615384615384615,0.6666666666666667,0.7592592592592592
0.32142857142857206,0.5142857142857142,0.8070175438596492,0.5964912280701754,0.7400000000000001,0.7884615384615384,0.7333333333333333,0.8225806451612904,0.8208955223880596,0.37499999999999994,0.75,0.7916666666666666,0.6779661016949151,0.689655172413793,0.6530612244897959,0.7234042553191489,0.8043478260869565,0.6769230769230768,0.8571428571428571,0.84,0.703125,0.6363636363636364,0.9464285714285713,0.7671232876712328,0.7966101694915254,0.7096774193548386,0.4696969696969697,0.5925925925925926,0.32367149758454117,0.9076923076923077,0.7763157894736841,0.7692307692307692,0.6666666666666667,0.6153846153846154,0.23076923076923078,0.6666666666666667,0.9259259259259259
0.35714285714285765,0.48571428571428577,0.7192982456140351,0.9298245614035088,0.5399999999999999,0.8076923076923078,0.9,0.8709677419354839,0.835820895522388,0.7361111111111112,0.5441176470588236,0.7708333333333334,0.8135593220338982,0.6206896551724138,0.7142857142857143,0.7659574468085106,0.5434782608695652,0.7692307692307693,0.6031746031746031,0.86,0.5625,0.8636363636363638,0.7142857142857143,0.7123287671232876,0.9152542372881355,0.6290322580645161,0.696969696969697,0.7407407407407407,0.32367149758454117,0.8153846153846155,0.763157894736842,0.30769230769230776,0.3333333333333333,0.3076923076923077,0.38461538461538464,0.26666666666666666,0.9259259259259259
0.5,0.8571428571428572,0.7894736842105263,0.7543859649122806,0.5199999999999999,0.7884615384615384,0.7833333333333333,0.8870967741935484,0.7313432835820897,0.7083333333333333,0.6764705882352942,0.8749999999999999,0.6779661016949151,0.6551724137931035,0.5510204081632651,0.7659574468085106,0.6521739130434783,0.9692307692307692,0.6507936507936508,0.5599999999999999,0.8125,0.7424242424242424,0.8392857142857141,0.821917808219178,0.7288135593220338,0.6612903225806451,0.5606060606060607,0.7777777777777777,0.32367149758454117,0.8461538461538461,0.7368421052631579,1.0,0.5833333333333333,0.46153846153846156,0.30769230769230776,0.26666666666666666,0.888888888888889
0.4642857142857144,0.6285714285714286,0.8421052631578947,0.7192982456140351,0.4999999999999999,0.7884615384615384,0.7666666666666667,0.8870967741935484,0.9701492537313432,1.0,0.6911764705882353,0.7916666666666666,0.6610169491525423,0.706896551724138,0.6938775510204082,0.6808510638297871,0.6956521739130435,0.8153846153846155,0.5714285714285713,0.68,0.671875,0.7424242424242424,0.7857142857142857,0.726027397260274,0.7627118644067797,0.7096774193548386,0.6666666666666667,0.5925925925925926,0.32367149758454117,0.7230769230769231,0.6842105263157894,0.9230769230769231,0.24999999999999994,0.23076923076923084,0.5384615384615385,0.3333333333333333,0.7407407407407406
0.8928571428571432,0.9142857142857141,0.7894736842105263,0.9473684210526314,0.7799999999999999,0.7115384615384616,0.9999999999999999,0.8548387096774194,0.835820895522388,0.5694444444444444,0.7352941176470589,0.7291666666666666,0.5254237288135594,0.689655172413793,0.4285714285714285,0.5957446808510638,0.0,0.8923076923076924,0.6666666666666666,0.7600000000000001,0.8125,0.9090909090909092,0.7142857142857143,0.7534246575342465,0.8983050847457626,0.7419354838709676,0.7121212121212122,0.6296296296296295,0.32367149758454117,0.8153846153846155,0.8026315789473684,0.38461538461538464,0.75,0.8461538461538463,0.23076923076923078,0.39999999999999997,0.7592592592592592
0.14285714285714324,0.34285714285714297,0.7192982456140351,0.6842105263157894,0.5599999999999999,0.7884615384615384,0.7333333333333333,0.8225806451612904,0.791044776119403,0.5416666666666667,0.6617647058823528,0.7499999999999999,0.6779661016949151,0.7758620689655172,0.6326530612244897,0.6595744680851063,1.0000000000000002,0.8153846153846155,0.7142857142857143,0.9400000000000001,0.71875,0.6212121212121212,0.8749999999999999,0.7397260273972603,0.7966101694915254,0.7419354838709676,0.4545454545454546,0.6481481481481481,0.32367149758454117,0.8153846153846155,0.7105263157894737,0.9230769230769231,0.6666666666666667,0.23076923076923084,0.5384615384615385,0.8666666666666667,0.8333333333333334
0.35714285714285765,0.37142857142857144,0.7894736842105263,0.7894736842105263,0.66,0.7884615384615384,0.6,0.9193548387096774,0.6716417910447762,0.7222222222222221,0.7205882352941178,0.9166666666666666,0.6779661016949151,0.7931034482758622,0.7346938775510202,0.7234042553191489,0.5217391304347827,0.9076923076923077,0.46031746031746035,0.7600000000000001,0.65625,0.8636363636363638,0.7321428571428571,0.7671232876712328,0.8983050847457626,0.6935483870967741,0.4242424242424243,0.7037037037037037,0.32367149758454117,0.8615384615384617,0.7368421052631579,0.9230769230769231,0.24999999999999994,0.7692307692307694,0.15384615384615385,0.26666666666666666,0.8518518518518517
0.32142857142857206,0.22857142857142865,0.6842105263157896,0.9473684210526314,0.5599999999999999,0.7307692307692307,0.85,0.9516129032258064,0.8059701492537314,0.5416666666666667,0.6764705882352942,0.7916666666666666,0.8983050847457626,0.9310344827586207,0.7959183673469387,0.6170212765957446,0.7391304347826089,0.7230769230769231,0.6666666666666666,0.5199999999999999,0.53125,0.6818181818181819,0.8035714285714285,0.726027397260274,0.8813559322033898,0.7580645161290321,0.6212121212121212,0.6851851851851851,0.32367149758454117,0.7692307692307693,0.6842105263157894,0.6153846153846154,0.6666666666666667,0.3076923076923077,0.4615384615384615,0.26666666666666666,0.7592592592592592
0.5,0.4285714285714288,0.4736842105263157,0.6491228070175439,0.7599999999999999,0.7500000000000001,0.4833333333333333,0.8387096774193549,0.7611940298507462,0.7638888888888888,0.6911764705882353,0.7499999999999999,0.7288135593220338,0.8275862068965517,0.9183673469387753,0.6808510638297871,0.5,0.8615384615384617,0.888888888888889,0.9600000000000001,0.671875,0.7575757575757576,0.8035714285714285,0.7671232876712328,0.7627118644067797,0.6129032258064516,0.4696969696969697,0.7037037037037037,0.32367149758454117,0.8461538461538461,0.75,0.5384615384615385,0.49999999999999994,0.23076923076923084,0.5384615384615385,0.4666666666666666,0.888888888888889
0.2857142857142856,0.4285714285714288,0.42105263157894735,0.7543859649122806,0.6,0.6923076923076924,0.7833333333333333,0.8064516129032256,0.7462686567164178,0.7083333333333333,0.6911764705882353,0.6458333333333334,0.9661016949152542,0.9310344827586207,0.7959183673469387,0.5957446808510638,0.6304347826086958,0.7846153846153846,0.7301587301587301,0.9600000000000001,0.65625,0.803030303030303,0.6428571428571427,0.6986301369863013,0.7288135593220338,0.7903225806451614,0.7121212121212122,0.6296296296296295,0.32367149758454117,0.7076923076923077,0.6052631578947368,0.6923076923076923,0.9166666666666667,0.3846153846153846,0.5384615384615385,0.7333333333333334,0.7592592592592592
0.6428571428571432,0.6000000000000001,0.736842105263158,0.8421052631578947,0.7999999999999999,0.7884615384615384,0.7833333333333333,0.7741935483870966,0.8805970149253732,0.4444444444444445,0.7352941176470589,0.7083333333333334,0.5254237288135594,0.6034482758620691,0.4897959183673469,0.7234042553191489,0.4130434782608696,0.8615384615384617,0.6825396825396824,0.4600000000000001,0.703125,0.7878787878787878,0.7499999999999999,0.7945205479452053,0.864406779661017,0.7741935483870969,0.7121212121212122,0.7777777777777777,0.32367149758454117,0.8307692307692308,0.763157894736842,0.8461538461538463,0.5833333333333333,0.7692307692307694,0.23076923076923078,0.6000000000000001,0.9629629629629629
0.6785714285714288,0.4285714285714288,0.736842105263158,0.8421052631578947,0.58,0.7500000000000001,0.7,0.8387096774193549,0.791044776119403,0.8472222222222223,0.6911764705882353,0.7083333333333334,0.6101694915254238,0.706896551724138,0.7346938775510202,0.6170212765957446,0.5,0.9692307692307692,0.7777777777777778,0.64,0.59375,0.8181818181818181,0.5357142857142857,0.726027397260274,0.7796610169491526,0.6935483870967741,0.6212121212121212,0.537037037037037,0.32367149758454117,0.7846153846153846,0.6710526315789473,0.4615384615384615,0.5833333333333333,0.7692307692307694,0.6153846153846154,0.8666666666666667,0.8148148148148148
0.5357142857142856,0.37142857142857144,0.8070175438596492,0.6666666666666666,0.5199999999999999,0.826923076923077,0.5333333333333333,0.8548387096774194,0.8955223880597014,0.6111111111111112,0.6470588235294117,0.8333333333333334,0.6440677966101694,0.7931034482758622,0.6530612244897959,0.8085106382978722,0.34782608695652173,0.7076923076923077,0.6031746031746031,0.7000000000000001,0.671875,0.5454545454545455,0.8035714285714285,0.7671232876712328,0.7796610169491526,0.7580645161290321,0.7272727272727273,0.6296296296296295,0.5217391304347827,0.9076923076923077,0.8026315789473684,0.6153846153846154,0.8333333333333333,0.46153846153846156,0.9230769230769231,0.26666666666666666,0.6724625388747526
0.39285714285714324,0.34285714285714297,0.7192982456140351,0.9122807017543859,0.6,0.8653846153846155,0.5166666666666667,0.9193548387096774,0.7611940298507462,0.5416666666666667,0.6764705882352942,0.8541666666666666,0.7966101694915254,0.7758620689655172,0.6938775510204082,0.7021276595744681,0.6086956521739131,0.9076923076923077,0.7301587301587301,0.62,0.546875,0.6363636363636364,0.8392857142857141,0.7671232876712328,0.7966101694915254,0.7419354838709676,0.5,0.6111111111111112,0.32367149758454117,0.7384615384615386,0.7236842105263157,0.38461538461538464,0.24999999999999994,0.3076923076923077,0.6923076923076923,0.6000000000000001,0.8703703703703703
0.2142857142857144,0.4285714285714288,0.7017543859649122,0.9649122807017543,0.44000000000000006,0.7500000000000001,0.9666666666666667,0.8064516129032256,0.835820895522388,0.8055555555555556,0.7058823529411764,0.7916666666666666,0.5254237288135594,0.5000000000000001,0.673469387755102,0.5319148936170213,0.6521739130434783,0.8461538461538461,0.619047619047619,0.2599999999999999,0.359375,1.0,0.6964285714285713,0.6986301369863013,0.864406779661017,0.7903225806451614,0.8181818181818181,0.5925925925925926,0.32367149758454117,0.7692307692307693,0.6842105263157894,0.9230769230769231,0.49999999999999994,0.6153846153846154,0.6153846153846154,0.6666666666666667,0.7962962962962962
0.5,0.5428571428571427,0.7543859649122806,0.9122807017543859,0.64,0.8076923076923078,0.9500000000000001,0.8225806451612904,0.7611940298507462,0.5416666666666667,0.6911764705882353,0.7499999999999999,0.5932203389830507,0.6724137931034483,0.5102040816326531,0.6808510638297871,0.21739130434782616,0.8615384615384617,0.6825396825396824,0.62,0.6875,0.7878787878787878,0.8392857142857141,0.7671232876712328,0.711864406779661,0.5967741935483871,0.48484848484848486,0.537037037037037,0.32367149758454117,0.9076923076923077,0.8289473684210527,0.4615384615384615,0.6666666666666667,0.3076923076923077,0.4615384615384615,0.8,0.9629629629629629
0.14285714285714324,0.4571428571428573,0.5438596491228072,0.5964912280701754,0.66,0.6730769230769232,0.5333333333333333,0.8709677419354839,0.5223880597014926,0.5972222222222221,0.6764705882352942,0.7083333333333334,0.8135593220338982,0.8620689655172414,0.8775510204081632,0.6382978723404256,0.6521739130434783,0.7846153846153846,0.7142857142857143,0.92,0.703125,0.7727272727272727,0.9642857142857141,0.6986301369863013,0.8135593220338982,0.6774193548387096,0.7727272727272727,0.4814814814814814,0.32367149758454117,0.7692307692307693,0.7368421052631579,0.30769230769230776,0.49999999999999994,0.7692307692307694,0.4615384615384615,0.5333333333333332,0.7037037037037036
0.5357142857142856,0.6000000000000001,0.736842105263158,0.7192982456140351,0.7400000000000001,0.826923076923077,0.44999999999999996,0.8387096774193549,0.791044776119403,0.4444444444444445,0.6323529411764706,0.8124999999999999,0.7796610169491526,0.8275862068965517,0.6530612244897959,0.6595744680851063,0.43478260869565233,0.8461538461538461,0.7777777777777778,0.7400000000000001,0.671875,0.6818181818181819,0.8392857142857141,0.7123287671232876,0.864406779661017,0.6451612903225806,0.4545454545454546,0.462962962962963,0.32367149758454117,0.8615384615384617,0.7894736842105263,0.6153846153846154,0.75,0.3846153846153846,0.5384615384615385,0.6666666666666667,0.7777777777777778
0.03571428571428559,0.22857142857142865,0.7017543859649122,0.8245614035087718,0.44000000000000006,0.826923076923077,0.4,0.8709677419354839,0.8059701492537314,0.3055555555555555,0.6323529411764706,0.7916666666666666,0.8474576271186439,0.7758620689655172,0.7959183673469387,0.6595744680851063,0.7173913043478262,0.7846153846153846,0.31746031746031744,0.86,0.90625,0.6818181818181819,0.9107142857142857,0.726027397260274,0.9661016949152542,0.8225806451612904,0.4545454545454546,0.7037037037037037,0.32367149758454117,0.7692307692307693,0.7236842105263157,0.8461538461538463,0.16666666666666669,0.6923076923076923,0.9230769230769231,0.2,0.7592592592592592
0.39285714285714324,0.5428571428571427,0.736842105263158,0.7894736842105263,0.64,0.826923076923077,0.7833333333333333,0.8870967741935484,0.6716417910447762,0.5277777777777777,0.6911764705882353,0.7916666666666666,0.5084745762711863,0.5000000000000001,0.6326530612244897,0.7021276595744681,0.5869565217391306,0.8153846153846155,0.6507936507936508,0.5199999999999999,0.546875,0.7424242424242424,0.8392857142857141,0.8082191780821917,0.8135593220338982,0.7258064516129031,0.5606060606060607,0.7777777777777777,0.32367149758454117,0.9076923076923077,0.8026315789473684,0.15384615384615385,0.9166666666666667,0.46153846153846156,0.7692307692307692,0.26666666666666666,0.9259259259259259
0.2857142857142856,0.2571428571428571,0.8421052631578947,0.894736842105263,0.21999999999999997,0.8461538461538461,0.7,0.9677419354838709,0.7164179104477613,0.5972222222222221,0.7794117647058825,0.8958333333333334,0.9661016949152542,0.9482758620689656,0.9591836734693876,0.7234042553191489,0.9130434782608696,0.4769230769230769,0.1428571428571429,0.82,0.390625,0.6060606060606061,0.5892857142857143,0.726027397260274,0.8813559322033898,0.7903225806451614,0.5606060606060607,0.6666666666666667,0.32367149758454117,0.8153846153846155,0.6578947368421052,0.8461538461538463,0.16666666666666669,0.5384615384615385,0.15384615384615385,0.5333333333333332,0.8148148148148148
0.32142857142857206,0.34285714285714297,0.6140350877192982,0.807017543859649,0.38,0.6730769230769232,0.8166666666666668,0.7903225806451611,0.835820895522388,0.7777777777777777,0.6470588235294117,0.7083333333333334,0.7457627118644067,0.7586206896551725,0.7959183673469387,0.574468085106383,0.7391304347826089,0.8153846153846155,0.7936507936507936,0.7400000000000001,0.5,0.8484848484848486,0.7321428571428571,0.6027397260273972,0.7966101694915254,0.6451612903225806,0.6818181818181819,0.5925925925925926,0.32367149758454117,0.7230769230769231,0.6578947368421052,0.7692307692307692,0.6666666666666667,0.46153846153846156,0.7692307692307692,0.39999999999999997,0.5555555555555555
0.39285714285714324,0.5142857142857142,0.7192982456140351,0.7543859649122806,0.5399999999999999,0.7884615384615384,0.7,0.8548387096774194,0.7014925373134329,0.625,0.6911764705882353,0.7916666666666666,0.8474576271186439,0.7758620689655172,0.6938775510204082,0.6382978723404256,0.5869565217391306,0.8153846153846155,0.619047619047619,0.92,0.71875,0.7424242424242424,0.6428571428571427,0.6986301369863013,0.8983050847457626,0.7741935483870969,0.33333333333333337,0.6481481481481481,0.32367149758454117,0.7846153846153846,0.7105263157894737,0.5384615384615385,0.24999999999999994,0.46153846153846156,0.23076923076923078,0.3333333333333333,0.7592592592592592
