Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
30,86,86,65.0,180.0,3.0,3.0,5.0,174.0,70.0,78.0,68.0,54.0,90.0,82.0,90.0,85.0,77.0,89.0,92.0,72.0,55.0,91.0,84.0,90.0,75.0,80.0,74.0,59.0,73.0,72.0,82.0,75.0,85.0,75.0,88.0,58.73913043478261,71.0,68.0,6.0,11.0,7.0,9.0,13.0,120.3,67.0
31,84,84,29.5,140.0,3.0,3.0,3.0,182.0,80.0,82.0,73.0,65.0,85.0,71.0,78.0,80.0,74.0,87.0,83.0,67.0,66.0,69.0,85.0,68.0,77.0,78.0,86.0,78.0,75.0,83.0,81.0,78.0,80.0,64.0,82.0,58.73913043478261,81.0,76.0,7.0,13.0,7.0,9.0,13.0,54.6,79.0
30,85,85,51.5,185.0,3.0,4.0,4.0,180.0,80.0,78.0,80.0,50.0,88.0,75.0,86.0,86.0,80.0,85.0,89.0,66.0,65.0,77.0,86.0,77.0,79.0,61.0,74.0,73.0,81.0,70.0,78.0,82.0,86.0,80.0,87.0,58.73913043478261,75.0,67.0,11.0,14.0,5.0,5.0,13.0,95.3,76.0
33,80,80,13.0,29.0,3.0,3.0,3.0,176.0,65.0,73.0,80.0,59.0,82.0,87.0,70.0,73.0,68.0,79.0,79.0,70.0,71.0,69.0,80.0,83.0,93.0,74.0,69.0,84.0,90.0,85.0,68.0,81.0,81.0,63.0,83.0,58.73913043478261,83.0,79.0,11.0,11.0,14.0,8.0,11.0,19.5,69.0
32,80,80,16.5,42.0,2.0,3.0,3.0,181.0,74.0,79.0,76.0,69.0,80.0,69.0,77.0,78.0,84.0,81.0,80.0,73.0,75.0,73.0,80.0,71.0,85.0,68.0,87.0,73.0,80.0,74.0,79.0,76.0,78.0,61.0,77.0,58.73913043478261,76.0,75.0,11.0,9.0,10.0,13.0,13.0,34.7,76.0
32,83,83,28.5,33.0,2.0,4.0,4.0,186.0,86.0,75.0,78.0,65.0,85.0,77.0,82.0,80.0,83.0,83.0,81.0,73.0,70.0,73.0,86.0,74.0,81.0,49.0,85.0,80.0,81.0,67.0,72.0,74.0,83.0,78.0,82.0,58.73913043478261,73.0,64.0,6.0,11.0,16.0,15.0,8.0,45.6,75.0
30,90,90,100.0,230.0,4.0,3.0,2.0,168.0,70.0,68.0,65.0,54.0,82.0,56.0,79.0,49.0,49.0,79.0,81.0,82.0,75.0,82.0,93.0,92.0,71.0,77.0,97.0,72.0,65.0,93.0,91.0,72.0,78.0,54.0,84.0,58.73913043478261,93.0,86.0,15.0,12.0,10.0,7.0,10.0,185.0,90.0
30,81,81,24.5,24.0,1.0,2.0,4.0,182.0,70.0,77.0,77.0,65.0,82.0,73.0,81.0,83.0,78.0,77.0,83.0,75.0,77.0,81.0,81.0,71.0,77.0,56.0,85.0,70.0,80.0,77.0,70.0,82.0,85.0,73.0,85.0,58.73913043478261,73.0,67.0,7.0,8.0,14.0,10.0,12.0,34.3,69.0
24,82,87,46.0,89.0,2.0,4.0,3.0,180.0,80.0,78.0,66.0,53.0,88.0,82.0,76.0,85.0,84.0,85.0,82.0,64.0,54.0,68.0,80.0,73.0,86.0,67.0,79.0,67.0,84.0,83.0,78.0,65.0,86.0,76.0,84.0,58.73913043478261,77.0,70.0,16.0,12.0,10.0,8.0,10.0,90.9,76.0
32,86,86,53.5,64.0,2.0,4.0,3.0,182.0,74.0,86.0,83.0,61.0,92.0,72.0,82.0,88.0,90.0,90.0,86.0,52.0,49.0,63.0,80.0,72.0,81.0,49.0,78.0,70.0,88.0,58.0,81.0,82.0,89.0,88.0,85.0,58.73913043478261,70.0,69.0,5.0,9.0,12.0,14.0,8.0,112.4,70.0
24,76,83,15.0,11.0,1.0,4.0,4.0,175.0,70.0,69.0,71.0,69.0,75.0,59.0,77.0,83.0,75.0,73.0,80.0,87.0,84.0,91.0,71.0,78.0,81.0,90.0,86.0,60.0,72.0,81.0,67.0,69.0,75.0,69.0,67.0,58.73913043478261,75.0,76.0,7.0,15.0,11.0,14.0,14.0,27.0,57.0
25,83,86,48.0,71.0,3.0,3.0,4.0,171.0,66.0,83.0,75.0,54.0,83.0,76.0,88.0,85.0,81.0,76.0,86.0,84.0,80.0,88.0,81.0,82.0,79.0,69.0,76.0,55.0,77.0,63.0,66.0,80.0,83.0,68.0,79.0,58.73913043478261,59.0,63.0,11.0,15.0,13.0,7.0,14.0,102.0,55.0
31,88,88,75.0,310.0,4.0,5.0,3.0,183.0,76.0,88.0,77.0,58.0,93.0,82.0,80.0,86.0,84.0,93.0,88.0,55.0,52.0,63.0,90.0,71.0,89.0,32.0,75.0,72.0,86.0,60.0,80.0,76.0,90.0,73.0,88.0,58.73913043478261,73.0,60.0,10.0,11.0,13.0,7.0,10.0,153.8,71.0
31,82,82,25.0,155.0,3.0,4.0,3.0,178.0,72.0,80.0,56.0,60.0,84.0,72.0,81.0,86.0,92.0,82.0,83.0,67.0,64.0,74.0,83.0,80.0,78.0,59.0,79.0,60.0,80.0,70.0,78.0,68.0,84.0,79.0,84.0,58.73913043478261,77.0,71.0,7.0,7.0,13.0,7.0,8.0,91.15727040816327,78.0
29,80,80,20.5,19.0,1.0,3.0,3.0,181.0,78.0,81.0,72.0,66.0,84.0,79.0,76.0,81.0,81.0,82.0,81.0,62.0,55.0,69.0,79.0,68.0,88.0,58.0,76.0,66.0,86.0,76.0,73.0,79.0,81.0,82.0,81.0,58.73913043478261,72.0,60.0,9.0,9.0,11.0,11.0,10.0,41.0,77.0
33,80,80,13.0,35.0,3.0,5.0,4.0,183.0,73.0,78.0,73.0,74.0,83.0,77.0,80.0,80.0,70.0,82.0,82.0,69.0,67.0,76.0,77.0,72.0,82.0,73.0,76.0,75.0,81.0,60.0,71.0,81.0,83.0,70.0,84.0,58.73913043478261,67.0,62.0,8.0,6.0,4.0,14.0,14.0,26.0,72.0
26,81,84,33.5,69.0,2.0,3.0,3.0,173.0,66.0,89.0,71.0,57.0,85.0,51.0,76.0,92.0,92.0,84.0,82.0,66.0,54.0,75.0,75.0,76.0,82.0,65.0,91.0,64.0,79.0,73.0,67.0,65.0,82.0,79.0,77.0,58.73913043478261,74.0,65.0,12.0,12.0,10.0,15.0,15.0,66.2,64.0
31,79,79,14.5,78.0,3.0,4.0,3.0,182.0,71.0,71.0,69.0,63.0,81.0,68.0,78.0,79.0,64.0,78.0,81.0,68.0,62.0,75.0,80.0,76.0,78.0,63.0,81.0,70.0,71.0,82.0,82.0,76.0,79.0,74.0,82.0,58.73913043478261,81.0,76.0,9.0,12.0,15.0,9.0,8.0,26.8,79.0
30,79,79,17.0,17.0,1.0,4.0,3.0,182.0,71.0,68.0,77.0,67.0,80.0,50.0,76.0,63.0,63.0,77.0,77.0,75.0,75.0,74.0,83.0,71.0,76.0,81.0,93.0,77.0,73.0,75.0,79.0,75.0,77.0,68.0,76.0,58.73913043478261,76.0,70.0,16.0,13.0,16.0,7.0,14.0,34.0,76.0
31,78,78,11.5,52.0,2.0,3.0,4.0,181.0,75.0,79.0,69.0,70.0,82.0,78.0,80.0,78.0,78.0,79.0,83.0,69.0,69.0,75.0,75.0,80.0,84.0,68.0,69.0,61.0,81.0,68.0,69.0,76.0,80.0,68.0,78.0,58.73913043478261,71.0,68.0,10.0,14.0,7.0,15.0,14.0,19.6,70.0
28,82,82,30.5,43.0,1.0,3.0,4.0,179.0,70.0,81.0,73.0,65.0,84.0,66.0,83.0,85.0,78.0,82.0,85.0,70.0,66.0,74.0,80.0,80.0,76.0,61.0,82.0,71.0,76.0,63.0,71.0,76.0,86.0,69.0,83.0,58.73913043478261,75.0,62.0,8.0,11.0,6.0,7.0,10.0,64.1,72.0
29,85,85,52.5,170.0,2.0,3.0,3.0,180.0,68.0,75.0,64.0,56.0,92.0,71.0,79.0,75.0,76.0,89.0,87.0,61.0,50.0,77.0,82.0,72.0,71.0,58.0,87.0,66.0,62.0,79.0,81.0,69.0,88.0,91.0,81.0,58.73913043478261,81.0,71.0,14.0,7.0,13.0,14.0,8.0,97.1,67.0
33,78,78,8.5,28.0,2.0,4.0,3.0,178.0,79.0,79.0,72.0,70.0,79.0,76.0,67.0,77.0,80.0,77.0,75.0,64.0,53.0,64.0,76.0,70.0,78.0,68.0,92.0,73.0,77.0,80.0,77.0,79.0,81.0,75.0,79.0,58.73913043478261,75.0,70.0,9.0,16.0,10.0,7.0,7.0,11.9,76.0
34,80,80,9.5,88.0,3.0,4.0,3.0,170.0,61.0,85.0,68.0,68.0,86.0,76.0,76.0,84.0,82.0,83.0,85.0,55.0,45.0,75.0,75.0,85.0,77.0,69.0,75.0,57.0,77.0,74.0,70.0,68.0,83.0,70.0,89.0,58.73913043478261,70.0,68.0,13.0,15.0,15.0,13.0,13.0,18.1,71.0
33,77,77,6.5,26.0,2.0,4.0,3.0,182.0,80.0,85.0,73.0,63.0,76.0,71.0,75.0,80.0,79.0,73.0,75.0,67.0,66.0,74.0,77.0,67.0,76.0,77.0,82.0,75.0,74.0,72.0,72.0,75.0,75.0,80.0,74.0,58.73913043478261,73.0,68.0,12.0,10.0,13.0,6.0,14.0,11.7,71.0
27,78,79,16.0,47.0,2.0,3.0,3.0,178.0,68.0,80.0,72.0,63.0,80.0,68.0,77.0,79.0,81.0,78.0,78.0,71.0,70.0,72.0,77.0,74.0,77.0,72.0,84.0,68.0,76.0,73.0,73.0,78.0,78.0,76.0,78.0,58.73913043478261,68.0,58.0,14.0,7.0,15.0,11.0,15.0,31.6,63.0
33,79,79,11.0,21.0,3.0,2.0,4.0,185.0,85.0,65.0,64.0,70.0,83.0,73.0,87.0,65.0,55.0,79.0,86.0,69.0,71.0,77.0,71.0,90.0,77.0,79.0,66.0,83.0,68.0,73.0,78.0,67.0,78.0,63.0,90.0,58.73913043478261,73.0,68.0,16.0,14.0,11.0,16.0,14.0,17.1,72.0
30,81,81,21.5,43.0,2.0,3.0,3.0,180.0,74.0,72.0,61.0,80.0,79.0,56.0,75.0,68.0,46.0,77.0,76.0,65.0,69.0,72.0,79.0,73.0,69.0,93.0,93.0,79.0,65.0,87.0,84.0,70.0,75.0,66.0,78.0,58.73913043478261,83.0,76.0,8.0,14.0,15.0,7.0,10.0,40.9,77.0
34,78,78,6.5,46.0,3.0,4.0,4.0,185.0,77.0,72.0,76.0,74.0,80.0,82.0,80.0,80.0,71.0,74.0,84.0,66.0,72.0,72.0,72.0,70.0,84.0,78.0,54.0,80.0,78.0,82.0,64.0,76.0,78.0,68.0,82.0,58.73913043478261,73.0,66.0,6.0,11.0,15.0,16.0,6.0,11.1,58.0
30,82,82,25.5,59.0,3.0,3.0,3.0,185.0,76.0,68.0,60.0,75.0,78.0,64.0,71.0,61.0,48.0,75.0,76.0,64.0,68.0,61.0,82.0,73.0,76.0,80.0,92.0,77.0,77.0,85.0,84.0,67.0,69.0,80.0,81.0,58.73913043478261,84.0,81.0,14.0,15.0,7.0,12.0,12.0,43.4,82.0
30,80,80,20.0,23.0,2.0,4.0,4.0,182.0,77.0,73.0,75.0,60.0,82.0,73.0,83.0,78.0,74.0,80.0,82.0,79.0,74.0,76.0,80.0,76.0,72.0,68.0,87.0,68.0,74.0,70.0,70.0,78.0,79.0,72.0,78.0,58.73913043478261,74.0,73.0,4.0,5.0,3.0,4.0,8.0,36.0,62.0
33,81,81,10.5,60.0,3.0,3.0,2.0,181.0,74.0,67.0,67.0,51.0,84.0,64.0,74.0,86.0,75.0,83.0,79.0,62.0,65.0,74.0,80.0,73.0,81.0,60.0,76.0,69.0,76.0,82.0,82.0,72.0,79.0,83.0,83.0,76.0,79.0,74.0,6.0,12.0,10.0,5.0,10.0,21.5,61.58343195266272
25,80,82,26.5,90.0,3.0,3.0,4.0,188.0,80.0,72.0,80.0,79.0,82.0,79.0,83.0,77.0,60.0,80.0,84.0,67.0,68.0,76.0,80.0,66.0,78.0,71.0,80.0,75.0,74.0,70.0,60.0,82.0,82.0,80.0,85.0,58.73913043478261,65.0,60.0,7.0,6.0,9.0,11.0,8.0,52.3,64.0
27,81,82,29.5,74.0,3.0,5.0,4.0,180.0,75.0,77.0,72.0,52.0,84.0,75.0,87.0,80.0,65.0,81.0,85.0,83.0,79.0,85.0,79.0,79.0,79.0,52.0,75.0,57.0,83.0,56.0,75.0,78.0,84.0,51.0,75.0,58.73913043478261,72.0,71.0,12.0,9.0,12.0,11.0,6.0,52.4,69.0
24,77,82,16.0,1.0,1.0,3.0,4.0,182.0,75.0,69.0,73.0,67.0,77.0,66.0,74.0,69.0,55.0,78.0,77.0,74.0,77.0,75.0,76.0,75.0,84.0,70.0,88.0,82.0,75.0,82.0,79.0,75.0,73.0,54.0,77.0,58.73913043478261,74.0,71.0,11.0,11.0,9.0,11.0,7.0,34.8,74.0
22,79,88,39.5,15.0,1.0,3.0,3.0,180.0,73.0,67.0,67.0,57.0,85.0,70.0,81.0,70.0,64.0,77.0,80.0,76.0,80.0,77.0,78.0,72.0,86.0,62.0,82.0,68.0,84.0,69.0,76.0,73.0,79.0,66.0,83.0,58.73913043478261,75.0,69.0,14.0,5.0,13.0,6.0,7.0,41.8,75.0
26,78,81,16.5,58.0,2.0,3.0,3.0,178.0,68.0,64.0,71.0,59.0,80.0,71.0,80.0,66.0,61.0,83.0,78.0,73.0,67.0,77.0,76.0,80.0,83.0,75.0,90.0,75.0,73.0,79.0,73.0,72.0,76.0,55.0,68.0,58.73913043478261,75.0,69.0,9.0,13.0,12.0,10.0,12.0,32.6,69.0
30,71,71,1.8,8.0,1.0,2.0,3.0,171.0,66.0,68.0,63.0,60.0,70.0,76.0,68.0,67.0,63.0,69.0,71.0,81.0,85.0,81.0,78.0,86.0,85.0,83.0,82.0,81.0,69.0,86.0,71.0,71.0,71.0,50.0,70.0,58.73913043478261,71.0,69.0,10.0,16.0,7.0,15.0,14.0,2.8,68.0
24,79,84,24.5,50.0,1.0,3.0,4.0,182.0,80.0,65.0,58.0,65.0,80.0,65.0,80.0,62.0,75.0,77.0,78.0,69.0,71.0,73.0,79.0,77.0,82.0,80.0,80.0,73.0,79.0,74.0,81.0,68.0,76.0,58.0,75.0,58.73913043478261,83.0,76.0,12.0,8.0,8.0,12.0,8.0,48.4,73.0
31,82,82,21.5,88.0,2.0,3.0,3.0,174.0,66.0,60.0,60.0,69.0,80.0,36.0,76.0,60.0,66.0,76.0,79.0,70.0,69.0,79.0,81.0,83.0,82.0,86.0,85.0,69.0,72.0,83.0,86.0,72.0,70.0,55.0,79.0,58.73913043478261,87.0,83.0,8.0,6.0,8.0,12.0,13.0,39.8,82.0
25,80,84,26.5,77.0,2.0,3.0,3.0,166.0,60.0,71.0,61.0,59.0,78.0,65.0,77.0,70.0,72.0,73.0,79.0,76.0,72.0,86.0,77.0,90.0,78.0,52.0,84.0,68.0,74.0,86.0,83.0,68.0,74.0,48.0,78.0,58.73913043478261,82.0,76.0,5.0,5.0,13.0,7.0,9.0,91.15727040816327,80.0
23,78,85,28.0,31.0,1.0,4.0,3.0,193.0,81.0,70.0,72.0,75.0,80.0,66.0,74.0,70.0,55.0,77.0,81.0,60.0,70.0,62.0,76.0,57.0,80.0,75.0,79.0,87.0,78.0,68.0,76.0,73.0,76.0,72.0,75.0,58.73913043478261,81.0,74.0,11.0,12.0,9.0,14.0,7.0,64.4,77.0
27,79,80,20.0,24.0,1.0,3.0,4.0,180.0,71.0,71.0,70.0,60.0,81.0,75.0,79.0,77.0,66.0,81.0,81.0,67.0,66.0,74.0,76.0,75.0,83.0,60.0,76.0,68.0,82.0,75.0,71.0,75.0,83.0,60.0,82.0,58.73913043478261,72.0,72.0,8.0,9.0,9.0,8.0,12.0,43.5,72.0
21,79,85,28.0,41.0,2.0,3.0,3.0,187.0,81.0,65.0,67.0,73.0,81.0,50.0,77.0,68.0,53.0,82.0,79.0,70.0,73.0,75.0,79.0,69.0,76.0,74.0,85.0,81.0,72.0,78.0,79.0,77.0,80.0,55.0,78.0,58.73913043478261,79.0,71.0,9.0,8.0,12.0,12.0,7.0,58.8,77.0
30,78,78,13.5,35.0,2.0,4.0,4.0,182.0,76.0,77.0,74.0,67.0,79.0,73.0,80.0,78.0,56.0,77.0,80.0,68.0,70.0,80.0,73.0,77.0,77.0,63.0,82.0,67.0,77.0,71.0,68.0,75.0,82.0,62.0,75.0,58.73913043478261,66.0,65.0,15.0,10.0,9.0,14.0,13.0,23.0,67.0
25,83,86,43.5,105.0,2.0,4.0,3.0,185.0,84.0,66.0,65.0,65.0,83.0,60.0,76.0,70.0,74.0,80.0,80.0,58.0,61.0,65.0,82.0,64.0,84.0,65.0,88.0,78.0,79.0,87.0,82.0,65.0,73.0,51.0,82.0,58.73913043478261,84.0,72.0,9.0,7.0,12.0,11.0,11.0,85.9,84.0
29,75,75,5.5,29.0,1.0,2.0,3.0,170.0,72.0,77.0,69.0,44.0,76.0,79.0,74.0,78.0,70.0,75.0,76.0,72.0,68.0,79.0,75.0,84.0,78.0,79.0,84.0,66.0,73.0,84.0,74.0,67.0,74.0,60.0,75.0,58.73913043478261,70.0,69.0,7.0,8.0,7.0,13.0,6.0,10.5,73.0
29,73,73,3.0,24.0,1.0,3.0,3.0,180.0,76.0,63.0,65.0,55.0,74.0,65.0,75.0,78.0,65.0,70.0,74.0,85.0,85.0,82.0,72.0,75.0,80.0,75.0,90.0,77.0,70.0,77.0,74.0,66.0,68.0,65.0,78.0,58.73913043478261,73.0,69.0,7.0,12.0,11.0,7.0,10.0,91.15727040816327,73.0
26,78,82,17.5,24.0,1.0,3.0,3.0,175.0,67.0,72.0,67.0,48.0,80.0,51.0,71.0,71.0,73.0,75.0,78.0,76.0,69.0,72.0,77.0,77.0,76.0,71.0,86.0,72.0,72.0,72.0,78.0,75.0,74.0,73.0,80.0,58.73913043478261,77.0,73.0,12.0,13.0,8.0,10.0,10.0,38.1,77.0
27,82,83,35.0,115.0,3.0,4.0,4.0,178.0,76.0,81.0,75.0,53.0,85.0,74.0,86.0,85.0,85.0,83.0,88.0,72.0,62.0,83.0,78.0,77.0,80.0,45.0,75.0,49.0,84.0,57.0,62.0,77.0,86.0,78.0,78.0,58.73913043478261,56.0,56.0,9.0,14.0,11.0,6.0,10.0,62.1,62.0
30,74,74,4.0,11.0,1.0,4.0,3.0,183.0,81.0,73.0,66.0,74.0,73.0,67.0,68.0,76.0,78.0,81.0,75.0,60.0,61.0,57.0,77.0,67.0,77.0,80.0,86.0,80.0,80.0,80.0,76.0,62.0,69.0,66.0,75.0,58.73913043478261,73.0,70.0,10.0,14.0,9.0,12.0,13.0,6.4,74.0
35,82,82,7.0,23.0,3.0,4.0,2.0,184.0,83.0,57.0,50.0,81.0,81.0,74.0,64.0,62.0,71.0,80.0,77.0,60.0,58.0,62.0,80.0,72.0,81.0,74.0,70.0,78.0,72.0,83.0,87.0,55.0,73.0,80.0,92.0,58.73913043478261,82.0,80.0,10.0,7.0,13.0,10.0,9.0,9.8,90.0
27,77,78,12.0,28.0,1.0,3.0,3.0,183.0,77.0,63.0,77.0,75.0,81.0,73.0,73.0,68.0,67.0,77.0,76.0,61.0,65.0,61.0,74.0,64.0,76.0,71.0,79.0,79.0,75.0,68.0,74.0,81.0,76.0,78.0,72.0,58.73913043478261,74.0,70.0,13.0,7.0,9.0,16.0,12.0,26.1,70.0
29,78,78,4.7,30.0,2.0,2.0,3.0,178.0,74.0,78.0,71.0,63.0,83.0,68.0,76.0,84.0,85.0,85.0,83.0,66.0,61.0,70.0,75.0,73.0,83.0,64.0,68.0,69.0,82.0,63.0,63.0,77.0,84.0,79.0,67.76018626309663,60.0,62.0,52.0,14.0,9.0,15.0,6.0,12.0,91.15727040816327,61.58343195266272
26,75,78,6.5,8.0,1.0,4.0,3.0,173.0,75.0,64.0,67.0,64.0,76.0,56.0,74.0,72.0,50.0,73.0,74.0,72.0,72.0,77.0,73.0,85.0,76.0,89.0,92.0,72.0,73.0,78.0,69.0,70.0,71.0,65.0,74.0,58.73913043478261,73.0,72.0,13.0,7.0,12.0,16.0,11.0,10.2,71.0
18,79,89,37.0,21.0,2.0,4.0,3.0,186.0,75.0,62.0,69.0,57.0,79.0,64.0,80.0,58.0,45.0,78.0,80.0,78.0,73.0,81.0,82.0,77.0,74.0,75.0,87.0,71.0,69.0,82.0,77.0,72.0,78.0,56.0,76.0,58.73913043478261,78.0,69.0,14.0,11.0,10.0,5.0,8.0,70.3,78.0
26,74,75,4.9,12.0,1.0,3.0,3.0,187.0,77.0,69.0,64.0,74.0,75.0,66.0,72.0,73.0,76.0,76.0,76.0,67.0,68.0,82.0,75.0,71.0,72.0,79.0,83.0,80.0,75.0,68.0,76.0,66.0,76.0,64.0,73.0,58.73913043478261,65.0,64.0,12.0,13.0,8.0,12.0,10.0,91.15727040816327,69.0
30,75,75,5.5,1.0,1.0,3.0,3.0,183.0,78.0,73.0,73.0,69.0,76.0,65.0,72.0,74.0,74.0,76.0,74.0,62.0,64.0,68.0,73.0,67.0,74.0,73.0,88.0,76.0,70.0,73.0,69.0,74.0,78.0,68.0,75.0,58.73913043478261,69.0,69.0,15.0,10.0,16.0,13.0,6.0,12.1,73.0
19,78,90,33.0,11.0,1.0,4.0,4.0,190.0,79.0,74.0,74.0,58.0,79.0,69.0,83.0,73.0,56.0,78.0,84.0,76.0,78.0,80.0,73.0,75.0,77.0,72.0,81.0,74.0,78.0,52.0,74.0,72.0,80.0,58.0,79.0,58.73913043478261,67.0,59.0,12.0,8.0,6.0,11.0,12.0,52.8,71.0
31,78,78,10.0,36.0,1.0,3.0,3.0,175.0,73.0,82.0,55.0,60.0,80.0,56.0,70.0,83.0,80.0,79.0,77.0,63.0,53.0,74.0,77.0,78.0,76.0,67.0,86.0,68.0,65.0,81.0,76.0,68.0,77.0,64.0,77.0,58.73913043478261,76.0,73.0,10.0,13.0,13.0,7.0,8.0,19.0,76.0
27,76,76,7.0,28.0,2.0,4.0,3.0,184.0,85.0,70.0,59.0,68.0,77.0,68.0,77.0,72.0,66.0,73.0,78.0,69.0,73.0,70.0,76.0,73.0,80.0,55.0,79.0,78.0,71.0,75.0,73.0,71.0,72.0,68.0,70.0,58.73913043478261,74.0,70.0,12.0,9.0,15.0,8.0,16.0,13.3,72.0
29,80,80,20.5,58.0,2.0,3.0,4.0,180.0,80.0,72.0,68.0,41.0,81.0,68.0,78.0,60.0,70.0,80.0,81.0,68.0,69.0,69.0,83.0,62.0,73.0,55.0,87.0,69.0,75.0,72.0,79.0,78.0,79.0,61.0,83.0,58.73913043478261,79.0,73.0,12.0,8.0,9.0,14.0,13.0,34.9,80.0
27,76,76,8.0,19.0,1.0,3.0,3.0,173.0,70.0,68.0,63.0,57.0,81.0,67.0,75.0,83.0,69.0,75.0,80.0,83.0,75.0,85.0,69.0,85.0,76.0,55.0,92.0,59.0,68.0,69.0,72.0,68.0,77.0,59.0,75.0,58.73913043478261,68.0,58.0,14.0,11.0,15.0,9.0,10.0,12.0,70.0
26,80,81,24.5,33.0,1.0,4.0,4.0,183.0,74.0,70.0,75.0,47.0,84.0,59.0,79.0,83.0,81.0,84.0,80.0,59.0,66.0,67.0,77.0,58.0,80.0,55.0,81.0,74.0,78.0,80.0,69.0,69.0,82.0,69.0,77.0,58.73913043478261,76.0,54.0,13.0,12.0,13.0,12.0,9.0,53.3,67.0
