Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness
35,77,77,4.2,19.0,1.0,3.0,3.0,166.0,68.0,67.0,65.0,46.0,81.0,72.0,77.0,77.0,80.0,75.0,81.0,61.0,63.0,86.0,80.0,91.0,80.0,74.0,81.0,63.0,85.0,68.0,67.0,75.0,80.0,72.0,81.0,34.0,60.0,45.0,7.0,8.0,11.0,9.0,11.0,7.1,60.0
30,83,83,35.5,59.0,3.0,4.0,4.0,177.0,73.0,76.0,87.0,69.0,81.0,85.0,87.0,79.0,78.0,63.0,86.0,76.0,67.0,84.0,84.0,86.0,84.0,72.0,76.0,68.0,85.0,73.0,21.0,86.0,74.0,91.0,83.0,34.0,20.0,26.0,8.0,14.0,14.0,7.0,15.0,60.4,35.0
32,75,75,5.0,17.0,1.0,3.0,4.0,178.0,72.0,74.0,59.0,56.0,75.0,57.0,74.0,72.0,70.0,72.0,76.0,83.0,73.0,82.0,72.0,86.0,72.0,65.0,88.0,64.0,68.0,70.0,73.0,74.0,72.0,72.0,78.0,34.0,73.0,72.0,5.0,7.0,14.0,5.0,12.0,54.33732394366198,67.0
27,76,77,8.5,23.0,2.0,4.0,3.0,177.0,72.0,74.0,67.0,61.0,78.0,64.0,77.0,73.0,70.0,76.0,77.0,69.0,68.0,74.0,76.0,83.0,75.0,72.0,78.0,65.0,72.0,67.0,68.0,78.0,77.0,65.0,77.0,34.0,68.0,57.0,14.0,9.0,15.0,9.0,13.0,17.6,63.0
22,76,83,15.0,17.0,2.0,3.0,4.0,180.0,69.0,74.0,71.0,61.0,75.0,60.0,81.0,81.0,79.0,69.0,79.0,81.0,71.0,80.0,70.0,74.0,74.0,66.0,71.0,62.0,76.0,53.0,66.0,72.0,79.0,71.0,79.0,34.0,64.0,58.0,14.0,13.0,13.0,14.0,15.0,33.0,58.0
35,85,85,22.0,44.0,4.0,2.0,4.0,173.0,67.0,83.0,72.0,53.0,90.0,82.0,86.0,82.0,77.0,83.0,90.0,70.0,57.0,84.0,85.0,89.0,72.0,61.0,66.0,45.0,73.0,56.0,50.0,86.0,90.0,75.0,91.0,34.0,53.0,29.0,6.0,15.0,7.0,6.0,12.0,46.2,58.0
24,78,82,20.0,23.0,2.0,4.0,4.0,183.0,71.0,71.0,75.0,67.0,78.0,52.0,85.0,67.0,66.0,71.0,81.0,72.0,75.0,74.0,75.0,65.0,70.0,70.0,80.0,72.0,68.0,67.0,66.0,76.0,78.0,53.0,72.0,34.0,72.0,69.0,12.0,6.0,11.0,15.0,14.0,41.5,65.0
23,82,87,46.0,78.0,3.0,4.0,4.0,179.0,72.0,78.0,74.0,43.0,84.0,76.0,86.0,72.0,75.0,79.0,86.0,77.0,58.0,86.0,83.0,86.0,79.0,55.0,80.0,54.0,77.0,51.0,57.0,82.0,83.0,66.0,82.0,34.0,50.0,44.0,15.0,15.0,13.0,12.0,11.0,81.7,50.0
29,81,81,25.5,26.0,2.0,3.0,4.0,182.0,75.0,84.0,80.0,48.0,82.0,76.0,81.0,86.0,76.0,80.0,84.0,83.0,78.0,85.0,77.0,75.0,82.0,56.0,77.0,59.0,85.0,70.0,37.0,77.0,82.0,84.0,80.0,34.0,36.0,30.0,9.0,11.0,7.0,7.0,15.0,35.7,34.0
30,79,79,17.0,32.0,2.0,4.0,4.0,185.0,78.0,73.0,77.0,78.0,81.0,77.0,78.0,70.0,72.0,74.0,83.0,82.0,83.0,74.0,76.0,81.0,78.0,78.0,76.0,73.0,79.0,62.0,33.0,83.0,77.0,76.0,78.0,34.0,41.0,34.0,9.0,14.0,8.0,8.0,7.0,27.2,37.0
23,77,83,16.5,24.0,2.0,2.0,4.0,180.0,70.0,72.0,68.0,58.0,77.0,70.0,84.0,71.0,67.0,74.0,80.0,79.0,70.0,80.0,72.0,78.0,74.0,67.0,75.0,63.0,78.0,55.0,65.0,73.0,76.0,71.0,78.0,34.0,64.0,60.0,12.0,9.0,14.0,14.0,15.0,36.3,45.0
32,74,74,4.3,13.0,1.0,3.0,3.0,173.0,66.0,73.0,67.0,55.0,74.0,57.0,70.0,83.0,69.0,75.0,74.0,80.0,74.0,83.0,72.0,75.0,71.0,69.0,83.0,68.0,69.0,65.0,59.0,71.0,76.0,59.0,77.0,34.0,65.0,63.0,9.0,15.0,15.0,10.0,13.0,6.5,67.0
29,75,75,5.5,22.0,1.0,3.0,3.0,178.0,68.0,70.0,78.0,48.0,76.0,69.0,76.0,67.0,73.0,73.0,75.0,67.0,69.0,75.0,74.0,76.0,71.0,53.0,85.0,67.0,76.0,75.0,65.0,77.0,71.0,74.0,69.0,34.0,68.0,59.0,13.0,5.0,14.0,13.0,11.0,9.1,59.0
31,75,75,0.0,0.0,2.0,4.0,4.0,182.0,71.0,71.0,72.0,66.0,74.0,71.0,74.0,67.0,76.0,72.0,76.0,80.0,73.0,75.0,73.0,60.0,79.0,62.0,73.0,68.0,74.0,73.0,59.0,74.0,75.0,75.0,72.0,34.0,63.0,56.0,14.0,7.0,7.0,15.0,8.0,54.33732394366198,60.0
28,76,76,7.5,38.0,2.0,4.0,5.0,170.0,65.0,73.0,76.0,52.0,72.0,69.0,81.0,72.0,77.0,75.0,82.0,83.0,78.0,89.0,70.0,88.0,73.0,73.0,84.0,56.0,78.0,53.0,57.0,70.0,74.0,76.0,73.0,34.0,50.0,48.0,12.0,7.0,12.0,10.0,7.0,12.8,43.0
29,80,80,20.5,13.0,2.0,5.0,4.0,170.0,63.0,74.0,74.0,54.0,83.0,68.0,82.0,78.0,74.0,77.0,83.0,69.0,61.0,77.0,80.0,85.0,75.0,61.0,82.0,60.0,76.0,59.0,55.0,80.0,84.0,77.0,83.0,34.0,52.0,36.0,10.0,8.0,14.0,10.0,8.0,30.8,53.0
32,75,75,4.4,22.0,2.0,4.0,3.0,185.0,79.0,74.0,63.0,70.0,78.0,74.0,75.0,68.0,71.0,75.0,79.0,60.0,57.0,58.0,68.0,63.0,78.0,57.0,73.0,80.0,72.0,73.0,71.0,71.0,77.0,71.0,83.0,34.0,70.0,68.0,10.0,16.0,11.0,13.0,9.0,6.6,66.0
22,75,83,12.5,800.0,1.0,4.0,4.0,175.0,76.0,65.0,67.0,51.0,75.0,68.0,83.0,63.0,70.0,73.0,76.0,86.0,77.0,79.0,71.0,94.0,77.0,60.0,78.0,70.0,75.0,69.0,59.0,68.0,73.0,72.0,75.0,34.0,59.0,48.0,6.0,11.0,13.0,10.0,14.0,30.0,54.0
36,73,73,325.0,4.0,2.0,4.0,3.0,184.0,79.0,76.0,67.0,79.0,73.0,86.0,73.0,76.0,72.0,73.0,72.0,61.0,62.0,76.0,73.0,56.0,76.0,78.0,52.0,74.0,72.0,61.0,68.0,79.0,72.0,74.0,84.0,56.0,68.0,63.0,8.0,12.0,6.0,5.0,13.0,54.33732394366198,45.983333333333334
26,73,73,3.3,12.0,1.0,2.0,3.0,183.0,71.0,70.0,68.0,59.0,72.0,63.0,76.0,81.0,65.0,70.0,77.0,80.0,74.0,80.0,73.0,72.0,81.0,60.0,71.0,70.0,72.0,57.0,62.0,76.0,74.0,55.0,80.0,34.0,70.0,64.0,8.0,14.0,16.0,7.0,13.0,54.33732394366198,60.0
30,78,78,13.5,32.0,2.0,3.0,4.0,173.0,72.0,74.0,70.0,67.0,76.0,62.0,84.0,77.0,78.0,74.0,82.0,75.0,71.0,89.0,75.0,85.0,78.0,87.0,70.0,67.0,72.0,51.0,46.0,73.0,80.0,79.0,78.0,34.0,41.0,25.0,7.0,12.0,7.0,14.0,13.0,27.0,36.0
31,76,76,6.0,9.0,1.0,2.0,4.0,170.0,66.0,74.0,68.0,49.0,78.0,69.0,74.0,67.0,73.0,73.0,78.0,74.0,68.0,82.0,73.0,88.0,70.0,53.0,73.0,64.0,75.0,67.0,69.0,78.0,82.0,62.0,73.0,34.0,63.0,55.0,16.0,13.0,14.0,12.0,7.0,9.0,35.0
30,73,73,3.0,14.0,1.0,3.0,3.0,180.0,72.0,75.0,71.0,74.0,67.0,73.0,74.0,57.0,57.0,65.0,69.0,81.0,86.0,78.0,72.0,69.0,78.0,83.0,82.0,80.0,69.0,87.0,53.0,69.0,69.0,59.0,67.0,34.0,49.0,47.0,8.0,7.0,10.0,14.0,15.0,4.5,45.0
34,80,80,10.0,51.0,3.0,4.0,4.0,175.0,77.0,85.0,75.0,59.0,83.0,76.0,84.0,83.0,74.0,80.0,83.0,71.0,68.0,81.0,75.0,73.0,80.0,40.0,69.0,72.0,77.0,57.0,37.0,79.0,83.0,79.0,74.0,34.0,37.0,39.0,11.0,15.0,9.0,14.0,12.0,19.0,32.0
22,79,85,28.0,19.0,1.0,4.0,3.0,189.0,76.0,79.0,79.0,60.0,74.0,72.0,79.0,77.0,73.0,64.0,80.0,84.0,86.0,80.0,74.0,74.0,83.0,74.0,76.0,76.0,76.0,58.0,39.0,77.0,76.0,63.0,76.0,34.0,38.0,28.0,15.0,11.0,7.0,9.0,5.0,44.8,43.0
27,75,78,6.5,27.0,1.0,4.0,3.0,188.0,77.0,53.0,63.0,66.0,75.0,59.0,73.0,63.0,78.0,76.0,76.0,66.0,64.0,64.0,73.0,53.0,78.0,61.0,67.0,68.0,77.0,79.0,77.0,69.0,67.0,72.0,69.0,34.0,76.0,70.0,9.0,13.0,13.0,11.0,7.0,54.33732394366198,73.0
29,73,73,3.0,12.0,1.0,4.0,3.0,188.0,74.0,75.0,58.0,63.0,75.0,76.0,70.0,81.0,78.0,78.0,73.0,63.0,53.0,53.0,68.0,62.0,78.0,68.0,73.0,69.0,78.0,76.0,68.0,66.0,79.0,68.0,74.0,34.0,61.0,56.0,12.0,13.0,13.0,14.0,7.0,4.4,63.0
28,73,73,3.1,12.0,1.0,3.0,3.0,192.0,84.0,83.0,79.0,59.0,76.0,72.0,73.0,87.0,82.0,80.0,78.0,42.0,54.0,57.0,68.0,42.0,85.0,50.0,73.0,77.0,74.0,67.0,60.0,72.0,81.0,82.0,82.0,34.0,62.0,52.0,13.0,12.0,8.0,8.0,15.0,4.5,62.0
31,72,72,1.9,14.0,1.0,4.0,4.0,177.0,74.0,78.0,66.0,66.0,76.0,69.0,74.0,69.0,78.0,75.0,74.0,70.0,68.0,77.0,68.0,74.0,71.0,86.0,74.0,56.0,74.0,69.0,57.0,63.0,73.0,72.0,76.0,34.0,51.0,53.0,14.0,14.0,8.0,10.0,14.0,3.8,42.0
26,75,78,7.5,28.0,1.0,2.0,4.0,182.0,73.0,68.0,69.0,54.0,76.0,69.0,77.0,76.0,76.0,77.0,79.0,67.0,63.0,83.0,68.0,74.0,84.0,50.0,70.0,67.0,72.0,55.0,63.0,69.0,79.0,68.0,73.0,34.0,63.0,58.0,14.0,7.0,10.0,7.0,9.0,14.8,57.0
30,70,70,1.5,6.0,1.0,4.0,3.0,175.0,70.0,61.0,59.0,45.0,72.0,44.0,70.0,73.0,75.0,69.0,71.0,84.0,84.0,88.0,68.0,86.0,70.0,65.0,91.0,66.0,58.0,68.0,64.0,62.0,70.0,65.0,67.0,34.0,67.0,61.0,10.0,15.0,10.0,9.0,11.0,2.6,65.0
29,74,74,4.1,14.0,2.0,4.0,3.0,188.0,87.0,66.0,74.0,64.0,75.0,78.0,73.0,56.0,62.0,72.0,76.0,67.0,72.0,63.0,74.0,55.0,85.0,71.0,78.0,81.0,76.0,75.0,67.0,73.0,76.0,63.0,70.0,34.0,65.0,56.0,8.0,12.0,9.0,8.0,6.0,6.2,40.0
30,75,75,5.5,6.0,1.0,4.0,4.0,172.0,65.0,68.0,75.0,65.0,74.0,71.0,79.0,73.0,72.0,70.0,75.0,77.0,75.0,84.0,71.0,88.0,75.0,69.0,75.0,69.0,76.0,61.0,51.0,68.0,74.0,78.0,72.0,34.0,41.0,33.0,6.0,10.0,7.0,10.0,12.0,6.9,43.0
29,76,76,7.5,10.0,2.0,3.0,3.0,172.0,70.0,71.0,70.0,50.0,78.0,69.0,78.0,77.0,85.0,74.0,76.0,72.0,71.0,89.0,74.0,81.0,75.0,86.0,73.0,64.0,70.0,56.0,44.0,74.0,78.0,67.0,70.0,34.0,43.0,35.0,8.0,9.0,11.0,6.0,10.0,11.3,50.0
38,77,77,625.0,50.0,2.0,3.0,3.0,178.0,74.0,82.0,72.0,54.0,84.0,72.0,74.0,86.0,81.0,83.0,83.0,58.0,54.0,65.0,73.0,69.0,79.0,56.0,52.0,57.0,82.0,61.0,55.0,73.0,82.0,80.0,69.33980582524272,46.0,55.0,49.0,13.0,14.0,6.0,11.0,13.0,54.33732394366198,45.983333333333334
26,75,78,7.5,26.0,2.0,4.0,4.0,181.0,75.0,64.0,74.0,52.0,76.0,71.0,80.0,77.0,77.0,69.0,81.0,73.0,59.0,76.0,73.0,75.0,78.0,70.0,84.0,57.0,67.0,57.0,29.0,75.0,75.0,68.0,81.0,34.0,62.0,44.0,15.0,12.0,14.0,16.0,10.0,14.1,63.0
27,75,75,6.0,9.0,1.0,4.0,3.0,175.0,72.0,69.0,62.0,51.0,77.0,38.0,78.0,71.0,68.0,74.0,76.0,74.0,75.0,84.0,73.0,77.0,63.0,51.0,89.0,73.0,68.0,72.0,73.0,73.0,72.0,65.0,76.0,34.0,69.0,63.0,5.0,7.0,12.0,8.0,5.0,9.0,56.0
35,76,76,0.0,0.0,2.0,3.0,4.0,178.0,84.0,75.0,72.0,72.0,73.0,69.0,74.0,82.0,75.0,70.0,78.0,84.0,81.0,73.0,76.0,62.0,75.0,72.0,67.0,78.0,72.0,73.0,39.0,75.0,77.0,79.0,77.0,34.0,43.0,29.0,15.0,12.0,5.0,12.0,15.0,54.33732394366198,17.0
27,75,75,6.0,9.0,2.0,4.0,3.0,175.0,71.0,72.0,70.0,58.0,75.0,73.0,77.0,72.0,54.0,72.0,78.0,74.0,78.0,82.0,72.0,72.0,72.0,72.0,71.0,69.0,68.0,53.0,55.0,72.0,75.0,67.0,72.0,34.0,55.0,54.0,15.0,15.0,9.0,9.0,7.0,9.0,54.0
24,77,84,21.5,50.0,1.0,3.0,3.0,175.0,68.0,68.0,78.0,64.0,80.0,73.0,80.0,76.0,73.0,68.0,78.0,85.0,84.0,82.0,75.0,77.0,80.0,73.0,78.0,69.0,82.0,72.0,38.0,76.0,75.0,65.0,73.0,34.0,15.0,16.0,16.0,7.0,13.0,12.0,12.0,38.7,28.0
26,72,75,3.1,11.0,1.0,3.0,4.0,180.0,65.0,64.0,68.0,62.0,74.0,49.0,75.0,77.0,76.0,69.0,76.0,80.0,75.0,75.0,65.0,68.0,80.0,61.0,72.0,72.0,71.0,63.0,65.0,67.0,72.0,59.0,69.0,34.0,62.0,42.0,15.0,13.0,12.0,10.0,11.0,6.4,66.0
26,73,76,4.0,13.0,1.0,5.0,4.0,178.0,70.0,71.0,57.0,58.0,75.0,56.0,76.0,73.0,71.0,72.0,75.0,76.0,77.0,79.0,70.0,69.0,71.0,70.0,77.0,68.0,69.0,65.0,63.0,70.0,73.0,53.0,69.0,34.0,61.0,58.0,8.0,11.0,9.0,9.0,13.0,8.3,60.0
28,75,75,5.5,17.0,1.0,4.0,5.0,174.0,71.0,67.0,64.0,62.0,68.0,65.0,82.0,76.0,71.0,63.0,80.0,88.0,86.0,90.0,73.0,92.0,75.0,78.0,85.0,53.0,70.0,66.0,43.0,69.0,74.0,72.0,87.0,34.0,41.0,37.0,7.0,6.0,7.0,11.0,8.0,8.3,33.0
26,71,72,2.2,10.0,1.0,3.0,3.0,173.0,72.0,69.0,67.0,48.0,72.0,55.0,69.0,69.0,66.0,70.0,69.0,69.0,75.0,71.0,69.0,80.0,66.0,59.0,91.0,64.0,60.0,74.0,64.0,68.0,72.0,64.0,69.0,34.0,70.0,67.0,11.0,15.0,16.0,10.0,8.0,4.2,65.0
25,77,81,14.5,10.0,1.0,3.0,4.0,176.0,67.0,71.0,63.0,59.0,82.0,48.0,81.0,73.0,75.0,77.0,78.0,73.0,61.0,82.0,74.0,73.0,70.0,62.0,71.0,64.0,67.0,71.0,58.0,77.0,80.0,61.0,76.0,34.0,55.0,54.0,7.0,11.0,9.0,5.0,9.0,22.8,60.0
20,77,87,23.0,46.0,1.0,4.0,4.0,186.0,74.0,78.0,73.0,58.0,78.0,79.0,80.0,88.0,87.0,77.0,83.0,78.0,79.0,78.0,73.0,61.0,84.0,69.0,74.0,69.0,84.0,40.0,32.0,63.0,78.0,79.0,80.0,34.0,30.0,25.0,10.0,10.0,13.0,10.0,6.0,43.7,35.0
28,71,71,1.9,6.0,1.0,3.0,3.0,180.0,74.0,73.0,66.0,58.0,73.0,68.0,71.0,72.0,69.0,71.0,74.0,71.0,68.0,74.0,68.0,70.0,72.0,65.0,75.0,63.0,72.0,75.0,65.0,67.0,73.0,59.0,71.0,34.0,58.0,57.0,6.0,14.0,13.0,9.0,6.0,2.9,63.0
22,72,78,3.8,9.0,1.0,4.0,3.0,185.0,84.0,56.0,74.0,68.0,71.0,59.0,69.0,72.0,67.0,68.0,75.0,69.0,74.0,67.0,71.0,69.0,76.0,71.0,81.0,80.0,71.0,80.0,46.0,75.0,70.0,68.0,72.0,34.0,59.0,50.0,13.0,7.0,7.0,8.0,9.0,6.3,58.0
30,78,78,5.0,60.0,2.0,2.0,4.0,167.0,58.0,74.0,66.0,59.0,81.0,65.0,82.0,66.0,75.0,78.0,81.0,77.0,75.0,86.0,75.0,84.0,77.0,64.0,75.0,32.0,75.0,54.0,51.0,72.0,81.0,70.0,69.33980582524272,42.0,46.0,44.0,10.0,13.0,6.0,11.0,9.0,54.33732394366198,45.983333333333334
37,79,79,5.5,10.0,4.0,4.0,4.0,171.0,68.0,75.0,68.0,54.0,89.0,79.0,84.0,80.0,70.0,83.0,89.0,59.0,44.0,72.0,71.0,76.0,67.0,40.0,51.0,62.0,70.0,58.0,59.0,78.0,90.0,71.0,89.0,34.0,53.0,50.0,6.0,13.0,6.0,13.0,7.0,7.2,68.0
